,Open,High,Low,Close,Volume
2000-12-10,98.25,100.138,95.81,97.72200000000001,7506100.0
2000-12-17,93.724,95.074,91.212,92.074,8295480.0
2000-12-24,86.886,90.05,85.51,87.436,10043600.0
2000-12-31,86.0475,88.2025,83.545,84.9375,7759925.0
2001-01-07,89.235,94.235,87.89,91.655,11060200.0
2001-01-14,93.414,95.064,91.662,93.412,7470200.0
2001-01-21,100.2475,103.9225,99.2175,102.25,13851500.0
2001-01-28,109.572,111.53800000000001,108.676,110.6,8056720.0
2001-02-04,113.67999999999999,115.46600000000001,111.734,113.582,6538080.0
2001-02-11,113.194,115.81599999999999,111.64000000000001,113.88399999999999,7269320.0
2001-02-18,113.96,116.732,113.23799999999999,115.106,7225420.0
2001-02-25,109.525,111.375,105.425,107.9775,10722700.0
2001-03-04,103.39000000000001,106.05199999999999,100.386,103.228,11982540.0
2001-03-11,105.73600000000002,106.92,103.364,104.84400000000001,9226900.0
2001-03-18,95.66,97.502,93.186,94.9,13863740.0
2001-03-25,90.73400000000001,92.484,88.598,90.518,11382280.0
2001-04-01,95.622,97.748,94.274,96.10600000000001,10467580.0
2001-04-08,95.26,97.36,93.13199999999999,94.642,12312580.0
2001-04-15,98.35,99.52,95.3275,97.17,10218625.0
2001-04-22,104.50999999999999,108.41400000000002,103.74000000000001,106.45,15508320.0
2001-04-29,114.232,115.45,112.84,113.89200000000001,7774940.0
2001-05-06,115.42999999999999,117.322,113.38199999999999,115.72200000000001,8022720.0
2001-05-13,116.38,117.24600000000001,114.39200000000001,115.518,7551740.0
2001-05-20,113.61399999999999,115.58,113.13,114.89000000000001,6505500.0
2001-05-27,118.494,119.60999999999999,117.43199999999999,118.37,6834560.0
2001-06-03,114.125,114.7875,112.655,113.1525,6819925.0
2001-06-10,115.798,117.42,115.102,116.292,5822720.0
2001-06-17,116.2,117.18800000000002,115.10999999999999,116.1,7904000.0
2001-06-24,113.69800000000001,115.362,112.69800000000001,113.53399999999999,6785380.0
2001-07-01,113.5,115.346,112.41600000000001,113.56199999999998,7046060.0
2001-07-08,112.775,113.4375,110.83,111.4825,6340625.0
2001-07-15,104.976,106.71600000000001,103.708,105.26199999999999,9016560.0
2001-07-22,105.946,107.452,104.272,106.066,9659800.0
2001-07-29,104.91,106.15,103.772,105.19000000000001,6527660.0
2001-08-05,106.49000000000001,108.26199999999999,105.90599999999999,107.02000000000001,5009820.0
2001-08-12,105.12,106.066,104.13199999999999,105.196,5324420.0
2001-08-19,105.508,106.31800000000001,104.524,105.482,5937780.0
2001-08-26,103.796,105.30199999999999,102.474,103.98799999999999,6668760.0
2001-09-02,104.678,105.20599999999999,102.68599999999999,103.25,7666280.0
2001-09-09,100.0575,101.1975,98.1375,99.1075,10330650.0
2001-09-16,96.0,97.4,95.59,96.47,10311500.0
2001-09-23,93.8,95.74199999999999,92.20599999999999,93.928,15173780.0
2001-09-30,92.37,94.03999999999999,90.58,92.454,12361900.0
2001-10-07,94.144,96.46600000000001,93.602,95.752,9301540.0
2001-10-14,97.586,99.03999999999999,96.58200000000001,98.626,9651680.0
2001-10-21,102.54400000000001,103.79,100.652,102.132,12707500.0
2001-10-28,106.59,108.83399999999999,105.782,108.29,8634460.0
2001-11-04,108.85999999999999,110.40799999999999,108.024,108.946,7423300.0
2001-11-11,111.93199999999999,114.21,111.564,113.064,7477000.0
2001-11-18,114.9,116.016,113.494,115.032,7318420.0
2001-11-25,114.5725,115.805,113.69749999999999,115.0325,4320550.0
2001-12-02,114.71600000000001,115.51399999999998,113.396,114.54,5927220.0
2001-12-09,117.19000000000001,119.25,116.35799999999999,118.542,9026560.0
2001-12-16,120.774,122.146,119.75999999999999,121.14200000000001,7287800.0
2001-12-23,122.03,123.46199999999999,121.274,122.426,6971820.0
2001-12-30,122.575,123.4975,121.975,122.5625,3362550.0
2002-01-06,122.225,123.64,121.245,122.92999999999999,6850600.0
2002-01-13,123.84,124.792,122.65599999999999,123.138,6363080.0
2002-01-20,118.03,118.798,116.428,117.69000000000001,10126960.0
2002-01-27,110.5875,111.4825,108.125,109.1,9507600.0
2002-02-03,107.18800000000002,108.35999999999999,104.314,106.518,11198420.0
2002-02-10,106.11800000000001,107.40799999999999,104.758,105.726,7120520.0
2002-02-17,106.45,107.602,105.11800000000001,106.55999999999999,7987900.0
2002-02-24,99.0425,100.175,96.9075,98.86,12131100.0
2002-03-03,98.52799999999999,100.28999999999999,97.226,98.884,10389580.0
2002-03-10,104.974,106.992,104.02000000000001,105.33399999999999,9543100.0
2002-03-17,106.348,107.774,105.598,106.862,8461440.0
2002-03-24,106.60999999999999,107.41400000000002,105.596,106.34400000000001,5076220.0
2002-03-31,104.16749999999999,105.3225,102.9225,103.4625,6342950.0
2002-04-07,101.64,101.97999999999999,99.712,100.372,7269720.0
2002-04-14,88.012,88.70599999999999,85.678,86.78999999999999,22179560.0
2002-04-21,87.354,87.95599999999999,85.756,86.862,10372180.0
2002-04-28,87.65,88.032,86.268,86.636,6395300.0
2002-05-05,83.864,84.65599999999999,82.598,83.518,8572500.0
2002-05-12,79.728,81.134,77.674,78.912,12272640.0
2002-05-19,83.96000000000001,85.33200000000001,82.828,84.662,7469540.0
2002-05-26,84.304,84.72999999999999,83.022,83.87,5002520.0
2002-06-02,81.7375,82.35249999999999,80.8275,81.595,5392975.0
2002-06-09,79.50800000000001,80.214,78.12,79.186,7535780.0
2002-06-16,76.13,77.434,74.72,75.74199999999999,9165380.0
2002-06-23,73.99600000000001,74.986,72.7,73.352,10226540.0
2002-06-30,69.24,71.86,68.422,70.45,11268440.0
2002-07-07,70.065,71.605,68.6825,70.0475,9445425.0
2002-07-14,70.6,71.694,69.072,69.67,10065140.0
2002-07-21,70.074,72.178,68.94,70.95,11873740.0
2002-07-28,68.63,70.332,66.74600000000001,68.168,12800860.0
2002-08-04,70.046,70.926,68.29400000000001,69.9,10104700.0
2002-08-11,68.75,70.804,67.602,69.3,7779280.0
2002-08-18,73.28999999999999,75.63,72.74600000000001,74.888,8508820.0
2002-08-25,80.992,82.22200000000001,79.658,81.42999999999999,7519800.0
2002-09-01,77.59,78.40799999999999,76.204,77.088,6307160.0
2002-09-08,73.25999999999999,73.9575,72.11749999999999,72.86500000000001,6042050.0
2002-09-15,73.8,75.002,72.542,73.73400000000001,5874940.0
2002-09-22,69.17,69.79,67.998,68.46799999999999,11946620.0
2002-09-29,62.33200000000001,63.838,60.910000000000004,61.702,11873660.0
2002-10-06,59.946000000000005,60.907999999999994,58.010000000000005,59.14200000000001,12173840.0
2002-10-13,57.416,59.138,56.34400000000001,58.096000000000004,13413300.0
2002-10-20,68.08399999999999,69.306,66.77000000000001,68.65,14450640.0
2002-10-27,74.11,75.34400000000001,72.586,74.25999999999999,10345460.0
2002-11-03,77.256,78.848,76.32000000000001,78.262,11225080.0
2002-11-10,80.60799999999999,81.398,79.548,80.452,10421980.0
2002-11-17,79.07000000000001,79.99600000000001,78.078,79.304,9885880.0
2002-11-24,80.598,82.44800000000001,80.134,81.69800000000001,9020220.0
2002-12-01,86.0975,87.14,85.13,86.47,7100625.0
2002-12-08,85.026,85.816,83.588,84.316,8254060.0
2002-12-15,80.17999999999999,81.3,79.212,80.4,7471040.0
2002-12-22,79.49,80.718,78.91,79.902,7307840.0
2002-12-29,79.565,80.595,78.5175,78.97,5115200.0
2003-01-05,78.4,79.5275,77.77499999999999,78.9925,7441200.0
2003-01-12,84.4,86.346,84.01599999999999,85.69200000000001,10000800.0
2003-01-19,87.05199999999999,87.52799999999999,85.616,86.20599999999999,10690040.0
2003-01-26,80.5125,81.37,79.6275,80.07,8619675.0
2003-02-02,78.998,80.062,77.97200000000001,79.07000000000001,8434760.0
2003-02-09,77.862,78.46000000000001,76.798,77.428,7475700.0
2003-02-16,77.08,77.776,75.98400000000001,77.022,8334880.0
2003-02-23,79.03999999999999,79.8125,78.39999999999999,79.485,6742625.0
2003-03-02,78.19000000000001,79.09400000000001,77.30199999999999,78.05199999999999,7929860.0
2003-03-09,77.18199999999999,78.05,76.462,77.346,6590800.0
2003-03-16,76.592,77.514,75.458,76.736,9620880.0
2003-03-23,81.404,83.212,80.762,82.806,11626660.0
2003-03-30,81.852,82.984,81.232,81.91,8515260.0
2003-04-06,80.466,81.434,79.61600000000001,80.264,9267860.0
2003-04-13,80.424,80.976,78.786,79.402,7987160.0
2003-04-20,80.96,82.93,80.625,82.5,10553075.0
2003-04-27,84.572,85.50399999999999,83.83,84.764,7212940.0
2003-05-04,84.96000000000001,86.292,84.438,85.828,7871800.0
2003-05-11,86.744,87.726,86.23400000000001,86.862,7051500.0
2003-05-18,89.1,89.922,88.38199999999999,89.314,7760140.0
2003-05-25,86.47999999999999,86.928,85.45599999999999,85.94800000000001,6567160.0
2003-06-01,86.7825,88.4675,86.64,87.66499999999999,6696600.0
2003-06-08,84.714,85.352,83.18199999999999,83.47,13991080.0
2003-06-15,82.81,83.668,81.874,82.876,8253600.0
2003-06-22,84.42999999999999,85.00399999999999,83.752,84.59400000000001,7496860.0
2003-06-29,83.828,84.432,82.78999999999999,83.414,5565940.0
2003-07-06,83.375,84.36,82.7825,83.695,5688975.0
2003-07-13,85.21799999999999,86.01,84.39,85.346,6448480.0
2003-07-20,85.14,85.714,84.55999999999999,85.13,9057220.0
2003-07-27,82.45,83.238,81.708,82.342,6634200.0
2003-08-03,82.324,82.56800000000001,81.074,81.564,6977300.0
2003-08-10,80.464,81.092,79.664,80.46,6058120.0
2003-08-17,81.354,81.792,80.67999999999999,81.41600000000001,4444020.0
2003-08-24,82.958,83.874,82.454,83.048,6123100.0
2003-08-31,82.09,82.51,81.55,82.074,4858720.0
2003-09-07,85.4925,87.4525,85.185,86.7375,10256950.0
2003-09-14,88.19800000000001,89.212,87.69800000000001,88.596,8320240.0
2003-09-21,90.334,91.642,89.868,90.938,8407860.0
2003-09-28,90.726,91.452,89.798,90.11800000000001,6898980.0
2003-10-05,89.55,90.486,89.092,89.77000000000001,7122540.0
2003-10-12,91.788,92.622,91.48400000000001,92.132,5545520.0
2003-10-19,91.64,92.08200000000001,91.022,91.434,9519520.0
2003-10-26,88.53,88.958,88.14200000000001,88.59200000000001,5875320.0
2003-11-02,89.63199999999999,89.964,88.796,89.272,5722160.0
2003-11-09,89.16600000000001,89.74199999999999,88.464,88.982,5695940.0
2003-11-16,90.084,90.912,89.54400000000001,90.268,5776140.0
2003-11-23,89.168,89.74,88.572,89.034,5047100.0
2003-11-30,89.595,90.09,89.2375,89.885,3842550.0
2003-12-07,90.79400000000001,91.404,90.366,90.824,5547060.0
2003-12-14,91.404,92.5,91.188,91.73400000000001,6188680.0
2003-12-21,93.124,93.718,92.396,93.072,6696520.0
2003-12-28,92.7675,93.185,92.4,92.8375,2794525.0
2004-01-04,92.9725,93.2825,92.1875,92.595,4523000.0
2004-01-11,92.46000000000001,93.044,91.9282,92.628,5738920.0
2004-01-18,92.526,93.022,91.646,92.17999999999999,9718400.0
2004-01-25,97.2225,97.9625,96.69749999999999,97.55250000000001,6472400.0
2004-02-01,98.514,99.374,97.586,98.654,6172900.0
2004-02-08,99.276,99.94,98.652,99.476,6336740.0
2004-02-15,99.224,100.022,98.83856,99.506,4095900.0
2004-02-22,99.08,99.4,98.045,98.225,4974525.0
2004-02-29,96.434,97.34,95.848,96.516,5136120.0
2004-03-07,96.64,97.128,96.0124,96.708,4351100.0
2004-03-14,93.83399999999999,94.652,92.774,93.338,6572500.0
2004-03-21,92.696,93.066,91.632,92.426,5495500.0
2004-03-28,91.796,92.402,91.122,91.854,5496540.0
2004-04-04,92.59,93.15,91.998,92.682,5009380.0
2004-04-11,93.73,94.0325,92.89750000000001,93.52000000000001,4050350.0
2004-04-18,93.098,93.74,92.42,93.346,6280940.0
2004-04-25,91.31,91.864,90.62,91.174,5218840.0
2004-05-02,90.144,90.798,89.4638,89.84,5358060.0
2004-05-09,88.35,89.30199999999999,87.78424,88.506,5130140.0
2004-05-16,87.098,87.6525,86.128,86.88399999999999,6323880.0
2004-05-23,86.686,87.506,86.322,86.638,5338880.0
2004-05-30,88.074,88.708,87.474,88.26599999999999,4148560.0
2004-06-06,88.1325,88.4275,87.50999999999999,87.7525,3902950.0
2004-06-13,89.38,90.19749999999999,89.02775,89.8075,4591725.0
2004-06-20,90.298,90.816,89.9823,90.298,4485280.0
2004-06-27,90.002,90.53200000000001,89.412,89.96799999999999,4404300.0
2004-07-04,88.41799999999999,88.576,87.426,87.938,4302080.0
2004-07-11,85.3,85.545,84.3175,84.64750000000001,6552400.0
2004-07-18,84.98400000000001,85.538,84.058,84.526,7167340.0
2004-07-25,85.51599999999999,86.38199999999999,84.836,85.574,5612660.0
2004-08-01,85.806,86.556,85.4915,86.13199999999999,4584600.0
2004-08-08,85.84400000000001,86.404,85.108,85.40799999999999,4163060.0
2004-08-15,83.354,83.984,82.838,83.66999999999999,5239380.0
2004-08-22,84.13399999999999,84.966,83.942,84.666,4304860.0
2004-08-29,84.976,85.172,84.566,84.812,3391160.0
2004-09-05,84.338,84.848,83.97200000000001,84.454,3457220.0
2004-09-12,85.4725,86.435,85.3975,86.0075,4498725.0
2004-09-19,86.428,86.824,85.898,86.288,4641560.0
2004-09-26,84.858,85.398,84.386,84.808,4633580.0
2004-10-03,84.804,85.406,84.58,85.216,4493000.0
2004-10-10,87.512,88.048,86.97200000000001,87.33,4260680.0
2004-10-17,85.716,86.022,85.036,85.44800000000001,4891300.0
2004-10-24,87.514,88.456,87.10600000000001,87.92,7985560.0
2004-10-31,88.694,89.776,88.488,89.336,5578080.0
2004-11-07,90.716,91.988,90.584,91.488,6152520.0
2004-11-14,93.336,94.534,93.304,94.09200000000001,5618120.0
2004-11-21,95.188,95.798,94.806,95.164,5451980.0
2004-11-28,94.77250000000001,95.485,94.581875,95.1425,4324725.0
2004-12-05,95.358,96.502,95.138,95.692,5882740.0
2004-12-12,96.662,97.818,96.044,96.92,5390560.0
2004-12-19,96.774,97.75,96.43568,96.94800000000001,5544080.0
2004-12-26,96.94749999999999,97.675,96.9125,97.225,4538100.0
2005-01-02,97.92,98.58,97.822,98.172,3500240.0
2005-01-09,97.27000000000001,97.826,96.338,96.586,5483060.0
2005-01-16,95.172,95.522,94.252,94.888,5212060.0
2005-01-23,93.55250000000001,94.4075,92.845,93.345,7139000.0
2005-01-30,92.232,92.824,91.914,92.16,5533500.0
2005-02-06,93.596,94.196,93.22200000000001,93.926,3946200.0
2005-02-13,93.684,94.288,93.16,93.48400000000001,4220740.0
2005-02-20,93.828,94.534,93.426,93.90799999999999,4000560.0
2005-02-27,92.3225,92.9575,91.98,92.465,4670075.0
2005-03-06,92.80199999999999,93.262,92.462,92.716,4405780.0
2005-03-13,92.13399999999999,92.65599999999999,91.718,92.0,4912540.0
2005-03-20,90.91799999999999,91.25800000000001,90.348,90.614,5153500.0
2005-03-27,89.95,90.83500000000001,89.7625,90.0575,4726025.0
2005-04-03,90.744,91.35,90.276,90.828,5110600.0
2005-04-10,89.328,89.598,88.6678,88.98599999999999,5535580.0
2005-04-17,84.626,84.96844,83.06,83.372,12428880.0
2005-04-24,75.33,75.924,73.86,74.47,14018000.0
2005-05-01,75.942,76.814,75.152,75.876,10222400.0
2005-05-08,76.764,77.096,75.752,76.164,7812640.0
2005-05-15,73.94,74.314,73.056,73.468,6745420.0
2005-05-22,75.16,76.1312,74.768,75.712,6861380.0
2005-05-29,76.284,76.828,75.91,76.512,4979960.0
2005-06-05,76.495,77.35,75.8725,76.3825,5993775.0
2005-06-12,74.95599999999999,75.58200000000001,74.576,74.908,4960840.0
2005-06-19,75.87,76.56800000000001,75.404,75.936,6713600.0
2005-06-26,76.308,76.768,75.482,75.922,6657960.0
2005-07-03,74.44,75.3142,73.988,74.556,6135560.0
2005-07-10,75.4275,77.0425,75.175,76.82,9347200.0
2005-07-17,80.838,81.436,80.476,81.05,9132500.0
2005-07-24,83.69800000000001,84.71799999999999,83.126,83.78999999999999,9002840.0
2005-07-31,83.756,84.184,83.414,83.89,4876580.0
2005-08-07,83.216,83.90799999999999,82.94200000000001,83.456,4453140.0
2005-08-14,82.908,83.436,82.32144,82.74600000000001,4513760.0
2005-08-21,81.566,82.522,81.1,81.80199999999999,4577160.0
2005-08-28,81.848,82.272,81.13199999999999,81.48599999999999,4442100.0
2005-09-04,80.202,80.774,79.71000000000001,80.3,5034300.0
2005-09-11,80.635,81.3325,80.25999999999999,81.06,4670325.0
2005-09-18,80.816,81.22999999999999,80.288,80.61,5022080.0
2005-09-25,78.454,78.94,77.962,78.38,6340360.0
2005-10-02,78.562,79.55799999999999,78.19800000000001,79.096,6023340.0
2005-10-09,80.21000000000001,80.828,79.55600000000001,80.116,6184360.0
2005-10-16,82.10799999999999,82.892,81.66,82.236,7269860.0
2005-10-23,83.236,83.99600000000001,82.69,83.348,7857220.0
2005-10-30,82.81,83.358,82.15599999999999,82.69,5158680.0
2005-11-06,81.804,82.534,81.43708000000001,82.08,6230800.0
2005-11-13,83.224,84.04400000000001,83.024,83.628,4352520.0
2005-11-20,85.58200000000001,86.492,85.292,86.218,6143920.0
2005-11-27,87.8875,88.66499999999999,87.61500000000001,88.22,4548275.0
2005-12-04,89.036,89.58,88.782,88.994,5153080.0
2005-12-11,88.26599999999999,88.884,87.54400000000001,88.152,5285580.0
2005-12-18,84.386,84.76599999999999,83.59200000000001,83.94,7861060.0
2005-12-25,83.05,83.626,82.572,83.012,5459640.0
2006-01-01,82.8075,83.405,82.3675,82.6575,4405500.0
2006-01-08,82.5,83.245,81.63725,82.86500000000001,9239550.0
2006-01-15,83.648,84.11800000000001,83.16,83.74199999999999,6034640.0
2006-01-22,83.495,83.825,82.5825,82.97749999999999,8698125.0
2006-01-29,81.204,81.822,80.73400000000001,80.982,6494200.0
2006-02-05,81.084,81.68199999999999,80.53,81.214,6713200.0
2006-02-12,80.128,80.66,79.634,80.338,6565220.0
2006-02-19,80.866,81.36,80.258,80.8,5398840.0
2006-02-26,80.45,81.0975,79.9575,80.5375,5003725.0
2006-03-05,79.904,80.65799999999999,79.69800000000001,80.13399999999999,4738640.0
2006-03-12,80.49600000000001,81.452,80.36800000000001,80.804,4741620.0
2006-03-19,82.486,83.256,82.19800000000001,82.872,5034740.0
2006-03-26,83.58399999999999,84.282,83.16799999999999,83.67999999999999,5109560.0
2006-04-02,82.774,83.5,82.438,82.862,4627960.0
2006-04-09,83.36999999999999,83.988,82.914,83.394,4756020.0
2006-04-16,81.65,82.1925,81.125,81.4975,4573075.0
2006-04-23,82.35,83.16,81.476,82.098,7089860.0
2006-04-30,82.564,83.362,82.018,82.87,7297060.0
2006-05-07,82.58,83.196,82.33,82.55199999999999,4908000.0
2006-05-14,82.608,83.324,82.411,82.774,4463980.0
2006-05-21,81.604,82.19234,80.886,81.452,5725980.0
2006-05-28,79.928,80.54400000000001,79.362,80.104,5244540.0
2006-06-04,80.2225,80.805,79.68,80.0675,5883200.0
2006-06-11,78.80199999999999,79.672,78.086,78.602,8068200.0
2006-06-18,77.702,78.236,77.024,77.634,6630100.0
2006-06-25,77.84,78.274,77.30199999999999,77.65,5414000.0
2006-07-02,77.05,77.5,76.506,76.95,5359500.0
2006-07-09,77.805,78.32,77.12,77.575,4549950.0
2006-07-16,75.58,75.87198,74.666,75.286,7465160.0
2006-07-23,74.852,75.56,74.326,74.874,10122900.0
2006-07-30,75.72,76.69,75.52000000000001,76.164,5133280.0
2006-08-06,76.43199999999999,77.062,75.664,76.422,4180100.0
2006-08-13,75.482,76.12,75.20632,75.49199999999999,3810940.0
2006-08-20,77.702,78.688,77.28399999999999,78.424,5860780.0
2006-08-27,79.168,79.67999999999999,78.78200000000001,79.232,3612020.0
2006-09-03,80.716,81.34,80.45,81.064,4447380.0
2006-09-10,80.245,80.8675,79.8575,80.2975,4027000.0
2006-09-17,81.82000000000001,82.598,81.536,82.166,5485160.0
2006-09-24,82.248,82.89200000000001,81.63,82.07000000000001,6058000.0
2006-10-01,81.858,82.55,81.636,82.104,5131660.0
2006-10-08,82.206,82.994,81.9742,82.536,5147720.0
2006-10-15,83.92999999999999,84.90137999999999,83.77799999999999,84.63199999999999,5372800.0
2006-10-22,88.50399999999999,89.852,88.112,88.764,13573220.0
2006-10-29,90.942,91.952,90.716,91.436,7007460.0
2006-11-05,91.572,92.33000000000001,91.04632000000001,91.744,6021700.0
2006-11-12,92.212,92.92,91.98400000000001,92.364,5891300.0
2006-11-19,92.664,93.33,92.30199999999999,93.15,4765320.0
2006-11-26,93.1425,93.68,92.91,93.3,3389975.0
2006-12-03,91.672,92.172,90.872,91.498,5557040.0
2006-12-10,93.69,94.456,93.34442,94.04,5758440.0
2006-12-17,94.494,95.21,94.19,94.638,6082980.0
2006-12-24,95.59400000000001,96.306,95.236,95.72,4801960.0
2006-12-31,96.35249999999999,97.08,96.2232,96.745,3951975.0
2007-01-07,97.24000000000001,98.38,96.68333333333334,97.66666666666667,8980866.666666666
2007-01-14,99.122,99.694,98.47,99.17,8966040.0
2007-01-21,98.72,99.635,98.16499999999999,99.115,14618700.0
2007-01-28,97.036,97.588,96.59200000000001,97.31,8309820.0
2007-02-04,98.71799999999999,99.3,98.228,99.046,6834460.0
2007-02-11,99.444,100.128,98.804,99.52799999999999,6933680.0
2007-02-18,98.816,99.228,98.276,98.796,5409580.0
2007-02-25,98.69,99.1925,98.1075,98.6675,5170625.0
2007-03-04,93.936,94.676,92.28399999999999,93.396,10485480.0
2007-03-11,92.87,93.942,92.2638,93.166,8701020.0
2007-03-18,93.35,94.218,92.762,93.45599999999999,7284600.0
2007-03-25,94.506,95.064,94.014,94.814,5381320.0
2007-04-01,94.52799999999999,95.032,93.97,94.564,6808560.0
2007-04-08,95.435,96.2325,95.1775,96.00999999999999,4799450.0
2007-04-15,95.97999999999999,96.402,95.27083999999999,95.768,5499400.0
2007-04-22,95.122,95.978,94.61019999999999,95.394,10357340.0
2007-04-29,98.87,100.0,98.256,99.446,11655060.0
2007-05-06,102.164,103.06800000000001,101.75,102.672,7661560.0
2007-05-13,103.52000000000001,104.482,103.33800000000001,104.218,6995820.0
2007-05-20,105.55199999999999,106.444,104.87,105.91399999999999,7002840.0
2007-05-27,106.00999999999999,106.732,105.10999999999999,105.69000000000001,6054340.0
2007-06-03,106.205,107.16,105.6325,106.495,5802050.0
2007-06-10,104.56199999999998,105.006,103.364,103.87,12637140.0
2007-06-17,103.282,103.974,102.68800000000002,103.524,6903400.0
2007-06-24,105.652,106.554,105.15799999999999,105.774,7010200.0
2007-07-01,105.14200000000001,106.16,104.60799999999999,105.41199999999999,6311820.0
2007-07-08,106.2475,107.7325,105.865,107.1675,6141825.0
2007-07-15,108.73599999999999,109.39000000000001,108.204,108.91599999999998,6962320.0
2007-07-22,111.66599999999998,113.146,111.3,112.43599999999999,11125220.0
2007-07-29,116.00399999999999,117.71600000000001,115.25,116.55999999999999,12968200.0
2007-08-05,113.21399999999998,114.28600000000002,111.35999999999999,112.46600000000001,13238420.0
2007-08-12,111.96199999999999,114.13,111.328,112.75399999999999,8325300.0
2007-08-19,111.94000000000001,112.80799999999999,109.26399999999998,111.316,11077780.0
2007-08-26,110.348,111.328,109.436,110.59,7991540.0
2007-09-02,113.678,115.154,113.13399999999999,114.41399999999999,6523580.0
2007-09-09,116.985,118.19,116.0675,117.31,7229075.0
2007-09-16,116.16,117.13600000000001,115.48800000000001,116.046,6442260.0
2007-09-23,116.152,116.994,115.492,116.292,7615360.0
2007-09-30,116.9,117.96199999999999,116.506,117.11399999999999,6605880.0
2007-10-07,117.388,118.08,116.478,117.15599999999999,6705960.0
2007-10-14,117.88799999999999,119.176,116.926,118.10999999999999,7016460.0
2007-10-21,116.556,117.532,114.928,116.098,10791760.0
2007-10-28,113.054,114.306,111.97999999999999,113.508,6552520.0
2007-11-04,114.614,115.47999999999999,113.554,114.65599999999999,6008940.0
