,Open,High,Low,Close,Volume
2022-05-22,8.142,8.460280000000001,7.919,8.16,38147705.0
2022-05-29,7.970000000000001,8.28566,7.77672,8.145999999999999,37369136.6
2022-06-05,8.817499999999999,9.179625,8.56515,8.845,38555647.0
2022-06-12,8.958,9.102,8.681999999999999,8.846,30617663.2
2022-06-19,7.837000000000001,8.119,7.634,7.897999999999999,38410788.4
2022-06-26,8.915,9.50875,8.8325,9.342500000000001,51204496.25
2022-07-03,9.440000000000001,9.616,9.104099999999999,9.3,39600110.6
2022-07-10,9.7075,10.2675,9.58,10.055,45731738.5
2022-07-17,9.42,9.58074,9.07,9.254,34179362.6
2022-07-24,9.712,10.069999999999999,9.457,9.762,38582794.0
2022-07-31,9.84,10.017999999999999,9.612,9.916,26314637.4
2022-08-07,10.77,11.26,10.66032,11.072,38161647.8
2022-08-14,9.626,9.930000000000001,9.372,9.598,61109105.0
2022-08-21,9.53,9.61576,9.209999999999999,9.348,34960800.4
2022-08-28,8.22,8.379999999999999,8.004000000000001,8.108,29969149.0
2022-09-04,7.796000000000001,7.85266,7.542,7.642,29878030.8
2022-09-11,7.4325,7.5600000000000005,7.3149999999999995,7.4975000000000005,28678125.25
2022-09-18,7.632,7.869999999999999,7.537999999999999,7.781999999999999,36718837.0
2022-09-25,7.616,7.801,7.441,7.587999999999999,35892014.8
2022-10-02,7.746,8.099,7.63618,7.862,42908773.2
2022-10-09,8.309000000000001,8.455,8.161999999999999,8.348,33366293.4
2022-10-16,8.038,8.217,7.699000000000001,7.956,34285257.8
2022-10-23,7.9159999999999995,8.219,7.823,8.068000000000001,30572256.2
2022-10-30,8.474,8.690000000000001,8.317,8.548,28461775.4
2022-11-06,8.508,8.629999999999999,8.142,8.334,39595434.4
2022-11-13,7.384,7.769,7.111,7.452,62421596.6
2022-11-20,8.08,8.14,7.7886,7.901999999999999,32239015.2
2022-11-27,7.265,7.33235,7.09,7.265000000000001,24735181.5
2022-12-04,7.339,7.57,7.2405,7.452,25516393.0
2022-12-11,7.209999999999999,7.340000000000001,6.995,7.096000000000001,27970565.0
2022-12-18,7.306,7.451599999999999,7.123,7.209999999999999,28886543.0
2022-12-25,6.394,6.514,6.162000000000001,6.354,30924155.4
2023-01-01,6.105,6.33375,6.04,6.2225,33798798.5
2023-01-08,6.4775,6.563725,6.24625,6.4225,31603213.5
2023-01-15,6.736,6.888,6.648000000000001,6.83,27267123.0
2023-01-22,6.92625,7.10125,6.75,6.93,29311788.5
2023-01-29,7.101999999999999,7.456,6.972199999999999,7.281999999999999,31398306.4
2023-02-05,7.938,8.352,7.8527000000000005,8.15,51270147.8
2023-02-12,8.204,8.361,7.974000000000001,8.064,38512361.2
2023-02-19,8.91,9.464,8.695,9.17,121548692.4
2023-02-26,8.4625,8.60125,8.085,8.2725,55526676.75
2023-03-05,7.9,8.15344,7.802,7.9719999999999995,35236234.4
2023-03-12,8.126999999999999,8.279,7.882,7.946,32963794.0
2023-03-19,7.8180000000000005,8.07798,7.674000000000001,7.904000000000001,33257248.8
2023-03-26,8.203,8.427,8.062000000000001,8.254,25470978.4
2023-04-02,8.156,8.309999999999999,8.01824,8.172,19608688.6
2023-04-09,8.3525,8.465,8.0175,8.2,31227157.25
2023-04-16,8.425999999999998,8.722999999999999,8.288,8.544,32784328.2
2023-04-23,8.55,8.6875,8.440000000000001,8.47,20720229.8
2023-04-30,7.926,8.018,7.732000000000001,7.83,21948157.4
2023-05-07,7.6,7.696,7.428,7.544,31460539.4
2023-05-14,9.318000000000001,9.60282,8.977,9.322,122826053.8
2023-05-21,10.116,10.747,9.948,10.538,96274710.0
2023-05-28,12.328,13.074000000000002,12.048,12.64,109980816.2
2023-06-04,14.435,15.01125,14.105,14.620000000000001,122998887.0
2023-06-11,15.095000000000002,16.002,14.603,15.12,124052828.8
2023-06-18,16.016,16.438,15.486500000000001,16.092000000000002,91157054.8
2023-06-25,14.8975,15.30625,14.3425,14.6275,89383013.25
2023-07-02,14.7,15.196000000000002,14.509,14.872,52117530.4
2023-07-09,15.36625,15.660675,15.0575,15.4225,42662225.75
2023-07-16,16.416,16.892000000000003,16.081200000000003,16.503999999999998,55930487.8
2023-07-23,17.466,18.041,16.85,17.418,73200528.4
2023-07-30,16.674,17.080000000000002,16.268,16.651999999999997,53072442.8
2023-08-06,19.0088,19.64698,18.49,19.142,93614079.4
2023-08-13,16.598,16.85,15.674000000000001,16.22,106559785.4
2023-08-20,15.058000000000002,15.474459999999999,14.615,15.018,58641637.8
2023-08-27,14.703999999999999,15.14798,14.255,14.628,59618296.6
2023-09-03,15.102,15.615,14.762,15.306000000000001,59125598.8
2023-09-10,15.0625,15.4725,14.838750000000001,15.2125,39600711.0
2023-09-17,15.592000000000002,16.007920000000002,15.37,15.628,44798145.0
2023-09-24,14.868,15.1176,14.492500000000001,14.696000000000002,46727148.4
2023-10-01,14.680000000000001,15.228,14.529,14.959999999999999,56879315.2
2023-10-08,15.65,16.131,15.334,15.786000000000001,52200534.2
2023-10-15,17.636000000000003,18.214,17.27816,17.726,74940238.8
2023-10-22,17.262,17.64598,16.71,17.113999999999997,50755103.0
2023-10-29,15.985999999999999,16.282,15.420000000000002,15.758,46354551.6
2023-11-05,16.03,16.52778,15.71202,16.253999999999998,84241939.4
2023-11-12,18.703,19.154,18.166,18.753999999999998,64742957.8
2023-11-19,19.794,20.161,19.47194,19.972,70650573.0
2023-11-26,20.35,20.872500000000002,19.634999999999998,20.0075,76367925.25
2023-12-03,19.611,20.026,19.332,19.79,58551127.6
2023-12-10,18.018,18.336000000000002,17.490000000000002,17.764,73551791.8
2023-12-17,18.03,18.357999999999997,17.58202,17.91,62122805.4
2023-12-24,17.858,18.025,17.509,17.607999999999997,45226225.4
2023-12-31,17.55,17.78375,17.324975000000002,17.47,34803876.5
2024-01-07,16.205,16.509475,16.031,16.225,46429875.5
2024-01-14,16.544,16.907980000000002,16.322,16.658,39928747.8
2024-01-21,16.5425,16.685,16.1475,16.525,34855599.75
2024-01-28,17.186,17.49606,16.803,16.898000000000003,47721028.8
2024-02-04,16.490000000000002,16.92336,16.267000000000003,16.654,42817112.6
2024-02-11,21.692,22.818,20.902,22.216,241122805.4
2024-02-18,24.318,25.328,23.997,24.82,88747368.4
2024-02-25,23.36,23.737475,22.71875,23.174999999999997,66771205.5
2024-03-03,24.284,24.86456,23.96,24.503999999999998,57265718.2
2024-03-10,25.662,26.10384,24.736,25.302,104604937.6
2024-03-17,24.968,25.396,24.360000000000003,24.594,60441129.4
2024-03-24,24.107999999999997,24.493000000000002,23.674,24.208,38031340.6
2024-03-31,24.512500000000003,24.9625,23.93005,24.23,45368654.5
2024-04-07,22.732,23.286,22.2413,22.744,42605651.0
2024-04-14,22.732,23.021359999999998,22.360000000000003,22.748,28847747.0
2024-04-21,21.724,22.018,21.07,21.338,35274841.8
2024-04-28,21.378,21.959979999999998,21.092000000000002,21.686,32394419.6
2024-05-05,22.706,23.029,22.227,22.56,36405594.2
2024-05-12,22.139999999999997,22.547,21.576,21.982,103705683.8
2024-05-19,21.36,21.82184,21.162,21.492,38458424.6
2024-05-26,21.29,21.461959999999998,20.939999999999998,21.152,29493605.6
2024-06-02,21.225,21.5925,20.925,21.35,35776907.75
2024-06-09,22.29,22.91,22.061,22.696,42645150.4
2024-06-16,23.401999999999997,23.86,23.022,23.518,30661437.8
2024-06-23,24.9425,25.93625,24.24125,25.06,61319154.0
2024-06-30,24.29,24.92948,24.06502,24.674,33447066.0
2024-07-07,25.82,26.4925,25.656775,26.197499999999998,32613433.75
2024-07-14,27.833999999999996,28.311199999999996,27.124000000000002,27.844,49675008.4
2024-07-21,28.266000000000002,29.288,27.877999999999997,28.556,55957537.2
2024-07-28,27.75,28.294600000000003,26.954,27.536,38216603.2
2024-08-04,26.72,27.006999999999998,25.815999999999995,26.232,34850510.0
2024-08-11,26.436,27.987000000000002,25.766000000000002,27.258,89729111.0
2024-08-18,30.59574,31.532960000000003,30.194,30.814,56669683.8
2024-08-25,32.356,32.731,31.7772,32.212,41785522.6
2024-09-01,30.860000000000003,31.395999999999997,30.420799999999996,30.906,34981451.8
2024-09-08,30.5475,31.0548,29.74625,30.3975,35582397.5
2024-09-15,34.269999999999996,35.236000000000004,33.84416,34.942,80944949.4
2024-09-22,36.338,37.144,35.842240000000004,36.634,143136285.8
2024-09-29,37.178,37.652,36.51454,37.182,59462564.6
2024-10-06,37.438,38.428,37.023,38.08,49984897.0
2024-10-13,41.412,42.64768,40.806020000000004,42.1,64359123.2
2024-10-20,42.751999999999995,43.25,41.683,42.546,43292651.2
2024-10-27,43.028,43.874,42.614,43.33,35738708.2
2024-11-03,43.85,44.18,42.964,43.414,35777905.0
2024-11-10,50.754,52.851,49.6703,52.468,120850527.8
2024-11-17,60.54449999999999,62.54600000000001,59.31,61.148,93721024.2
2024-11-24,62.132000000000005,63.77,60.068000000000005,62.414,78067218.8
